INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2002-007A","27380","PAYLOAD","INTELSAT 904","ITSO","2002-02-23","FRGUI","","1436.08","1.33","35797","35775","","","0","LARGE","7288","2002","7","A","Y","INTELSAT 904","2002-007A","27380"
"2002-011A","27389","PAYLOAD","TDRS 9","US","2002-03-08","AFETR","","1436.17","7.38","35900","35677","","","0","LARGE","7289","2002","11","A","Y","TDRS 9","2002-011A","27389"
"2002-015A","27399","PAYLOAD","JCSAT 2A","JPN","2002-03-29","FRGUI","","1436.07","2.78","35817","35755","","","0","LARGE","7289","2002","15","A","Y","JCSAT 2A","2002-015A","27399"
"2002-015B","27400","PAYLOAD","ASTRA 3A","SES","2002-03-29","FRGUI","","1436.09","5.82","35793","35780","","","0","LARGE","7289","2002","15","B","Y","ASTRA 3A","2002-015B","27400"
"2002-016A","27403","PAYLOAD","INTELSAT 903","ITSO","2002-03-30","TTMTR","","1453.59","2.12","36145","36112","","","0","LARGE","7289","2002","16","A","Y","INTELSAT 903","2002-016A","27403"
"2002-019A","27414","PAYLOAD","NSS 7","SES","2002-04-16","FRGUI","","1436.09","4.12","35797","35775","","","0","LARGE","7288","2002","19","A","Y","NSS 7","2002-019A","27414"
"2002-023A","27426","PAYLOAD","DIRECTV 5 (TEMPO 1)","US","2002-05-07","TTMTR","","1436.12","0.02","35803","35772","","","0","LARGE","7289","2002","23","A","Y","DIRECTV 5 (TEMPO 1)","2002-023A","27426"
"2002-027A","27438","PAYLOAD","INTELSAT 905","ITSO","2002-06-05","FRGUI","","1436.11","1.15","35798","35776","","","0","LARGE","7287","2002","27","A","Y","INTELSAT 905","2002-027A","27438"
"2002-029A","27441","PAYLOAD","EXPRESS 4A","CIS","2002-06-10","TTMTR","","1451.75","7.76","36106","36079","","","0","LARGE","7288","2002","29","A","Y","EXPRESS 4A","2002-029A","27441"
"2002-029D","27444","ROCKET BODY","SL-12 R/B(2)","CIS","2002-06-10","TTMTR","","1450.62","12.65","36139","36002","","","0","LARGE","7288","2002","29","D","Y","SL-12 R/B(2)","2002-029D","27444"
"2002-030A","27445","PAYLOAD","GALAXY 3C","US","2002-06-15","SEAL","","1436.18","0.02","35797","35780","","","0","LARGE","7289","2002","30","A","Y","GALAXY 3C","2002-030A","27445"
"2002-035A","27460","PAYLOAD","EUTE 5 WEST A (STELLAT5)","EUTE","2002-07-05","FRGUI","","1436.08","0.44","35811","35761","","","0","LARGE","7288","2002","35","A","Y","EUTE 5 WEST A (STELLAT5)","2002-035A","27460"
"2002-035B","27461","PAYLOAD","NSTAR C","JPN","2002-07-05","FRGUI","","1436.10","6.55","35824","35749","","","0","LARGE","7289","2002","35","B","Y","NSTAR C","2002-035B","27461"
"2002-038A","27499","PAYLOAD","EUTE 8 WEST C (HB 6)","EUTE","2002-08-21","AFETR","","1449.73","3.10","36078","36029","","","0","LARGE","7289","2002","38","A","Y","EUTE 8 WEST C (HB 6)","2002-038A","27499"
"2002-039A","27501","PAYLOAD","ECHOSTAR 8","US","2002-08-22","TTMTR","","1461.77","3.34","36344","36232","","","0","LARGE","7289","2002","39","A","Y","ECHOSTAR 8","2002-039A","27501"
"2002-040A","27508","PAYLOAD","EUTE 12 WEST A (AB 1)","EUTE","2002-08-28","FRGUI","","1464.97","1.61","36388","36312","","","0","LARGE","7289","2002","40","A","Y","EUTE 12 WEST A (AB 1)","2002-040A","27508"
"2002-040B","27509","PAYLOAD","METEOSAT 8 (MSG 1)","EUME","2002-08-28","FRGUI","","1436.13","6.63","35793","35782","","","0","LARGE","7288","2002","40","B","Y","METEOSAT 8 (MSG 1)","2002-040B","27509"
"2002-040E","39998","DEBRIS","MSG 1 DEB (COOLER COVER)","EUME","2002-08-28","FRGUI","","1423.08","10.51","35560","35502","","","0","SMALL","7289","2002","40","E","Y","MSG 1 DEB (COOLER COVER)","2002-040E","39998"
"2002-040F","39999","DEBRIS","MSG 1 DEB (BAFFLE COVER)","EUME","2002-08-28","FRGUI","","1412.15","9.84","35685","34948","","3","0","SMALL","7071","2002","40","F","Y","MSG 1 DEB (BAFFLE COVER)","2002-040F","39999"
"2002-041A","27513","PAYLOAD","INTELSAT 906","ITSO","2002-09-06","FRGUI","","1436.09","0.16","35796","35777","","","0","LARGE","7288","2002","41","A","Y","INTELSAT 906","2002-041A","27513"
"2002-042B","27516","PAYLOAD","DRTS","JPN","2002-09-10","TNSTA","","1450.55","6.92","36124","36014","","","0","LARGE","7289","2002","42","B","Y","DRTS","2002-042B","27516"
"2002-043A","27525","PAYLOAD","KALPANA 1 (METSAT 1)","IND","2002-09-12","SRI","","1464.30","9.38","36366","36308","","","0","SMALL","7289","2002","43","A","Y","KALPANA 1 (METSAT 1)","2002-043A","27525"
"2002-044A","27528","PAYLOAD","HISPASAT 30W-4","SPN","2002-09-18","AFETR","","1436.08","0.95","35812","35761","","","0","LARGE","7288","2002","44","A","Y","HISPASAT 30W-4","2002-044A","27528"
"2002-051A","27554","PAYLOAD","EUTE 25C (EUTE W5)","EUTE","2002-11-20","AFETR","","1437.61","3.65","35880","35753","","","0","LARGE","7287","2002","51","A","Y","EUTE 25C (EUTE W5)","2002-051A","27554"
"2002-055A","27566","PAYLOAD","TDRS 10","US","2002-12-05","AFETR","","1436.11","6.82","35829","35745","","","0","LARGE","7289","2002","55","A","Y","TDRS 10","2002-055A","27566"
"2002-057A","27603","PAYLOAD","NSS 6","SES","2002-12-17","FRGUI","","1442.81","0.04","35970","35866","","","0","LARGE","7289","2002","57","A","Y","NSS 6","2002-057A","27603"
"2002-062A","27632","PAYLOAD","NIMIQ 2","CA","2002-12-29","TTMTR","","1436.07","4.24","35848","35724","","","0","LARGE","7289","2002","62","A","Y","NIMIQ 2","2002-062A","27632"
"2003-007A","27683","PAYLOAD","INTELSAT 907","ITSO","2003-02-15","FRGUI","","1436.09","0.10","35798","35775","","","0","LARGE","7288","2003","7","A","Y","INTELSAT 907","2003-007A","27683"
"2003-008A","27691","PAYLOAD","USA 167","US","2003-03-11","AFETR","","1436.06","6.55","35804","35768","","","0","LARGE","7288","2003","8","A","Y","USA 167","2003-008A","27691"
"2003-008C","27693","ROCKET BODY","IABS R/B","US","2003-03-11","AFETR","","1423.98","11.94","35603","35495","","","0","","7289","2003","8","C","Y","IABS R/B","2003-008C","27693"
"2003-012A","27711","PAYLOAD","USA 169","US","2003-04-08","AFETR","","1436.08","8.99","35796","35776","","","0","LARGE","7289","2003","12","A","Y","USA 169","2003-012A","27711"
"2003-012B","27712","ROCKET BODY","TITAN 4 CENTAUR R/B","US","2003-04-08","AFETR","","1431.58","8.59","35789","35607","","","0","","7289","2003","12","B","Y","TITAN 4 CENTAUR R/B","2003-012B","27712"
"2003-013A","27714","PAYLOAD","INSAT 3A","IND","2003-04-09","FRGUI","","1442.73","3.44","35979","35854","","","0","LARGE","7289","2003","13","A","Y","INSAT 3A","2003-013A","27714"
"2003-013B","27715","PAYLOAD","GALAXY 12","ITSO","2003-04-09","FRGUI","","1436.09","1.37","35794","35779","","","0","LARGE","7288","2003","13","B","Y","GALAXY 12","2003-013B","27715"
"2003-014A","27718","PAYLOAD","ASIASAT 4","AC","2003-04-12","AFETR","","1436.08","0.04","35795","35778","","","0","LARGE","7289","2003","14","A","Y","ASIASAT 4","2003-014A","27718"
"2003-015A","27775","PAYLOAD","COSMOS 2397","CIS","2003-04-24","TTMTR","","1433.47","10.25","35929","35541","","","0","LARGE","7289","2003","15","A","Y","COSMOS 2397","2003-015A","27775"
"2003-015F","27780","ROCKET BODY","SL-12 R/B(2)","CIS","2003-04-24","TTMTR","","1436.07","10.26","35852","35720","","","0","LARGE","7289","2003","15","F","Y","SL-12 R/B(2)","2003-015F","27780"
"2003-018A","27807","PAYLOAD","GSAT 2","IND","2003-05-08","SRI","","1442.22","6.87","35949","35864","","","0","SMALL","7289","2003","18","A","Y","GSAT 2","2003-018A","27807"
"2003-020A","27811","PAYLOAD","HELLAS-SAT 2","GREC","2003-05-13","AFETR","","1436.09","1.79","35798","35775","","","0","LARGE","7288","2003","20","A","Y","HELLAS-SAT 2","2003-020A","27811"
"2003-021A","27813","PAYLOAD","BD 1 03","PRC","2003-05-24","XSC","","1443.20","7.09","35983","35868","","","0","LARGE","7288","2003","21","A","Y","BD 1 03","2003-021A","27813"
"2003-024A","27820","PAYLOAD","AMC-9 (GE-12)","SES","2003-06-06","TTMTR","","1454.05","2.35","36219","36056","","","0","LARGE","7289","2003","24","A","Y","AMC-9 (GE-12)","2003-024A","27820"
"2003-026A","27825","PAYLOAD","THURAYA 2","UAE","2003-06-10","SEAL","","1436.08","5.86","35808","35764","","","0","LARGE","7289","2003","26","A","Y","THURAYA 2","2003-026A","27825"
"2003-028A","27830","PAYLOAD","BSAT-2C","JPN","2003-06-11","FRGUI","","1451.57","5.19","36124","36054","","","0","LARGE","7287","2003","28","A","Y","BSAT-2C","2003-028A","27830"
"2003-028B","27831","PAYLOAD","OPTUS C1","AUS","2003-06-11","FRGUI","","1436.07","1.29","35811","35761","","","0","LARGE","7288","2003","28","B","Y","OPTUS C1","2003-028B","27831"
"2003-033A","27852","PAYLOAD","ECHOSTAR 12 (RAINBOW 1)","US","2003-07-17","AFETR","","1456.30","1.38","36195","36168","","","0","LARGE","7288","2003","33","A","Y","ECHOSTAR 12 (RAINBOW 1)","2003-033A","27852"
"2003-034A","27854","PAYLOAD","GALAXY 23 (TELSTAR 13)","US","2003-08-08","SEAL","","1436.06","0.03","35800","35772","","","0","LARGE","7289","2003","34","A","Y","GALAXY 23 (TELSTAR 13)","2003-034A","27854"
"2003-040A","27875","PAYLOAD","USA 170","US","2003-08-29","AFETR","","1436.11","5.78","35806","35768","","","0","LARGE","7287","2003","40","A","Y","USA 170","2003-040A","27875"
"2003-040C","27877","ROCKET BODY","IABS R/B","US","2003-08-29","AFETR","","1429.34","11.64","35705","35604","","","0","","7289","2003","40","C","Y","IABS R/B","2003-040C","27877"
"2003-041A","27937","PAYLOAD","USA 171","US","2003-09-09","AFETR","","1436.07","11.06","36009","35563","","","0","","7260","2003","41","A","Y","USA 171","2003-041A","27937"
"2003-041B","27938","ROCKET BODY","TITAN 4B CENTAUR R/B","US","2003-09-09","AFETR","","1427.84","11.38","35779","35471","","","0","","7289","2003","41","B","Y","TITAN 4B CENTAUR R/B","2003-041B","27938"
"2003-043A","27948","PAYLOAD","EUTE 33A (EB 3)","EUTE","2003-09-27","FRGUI","","1456.20","4.55","36184","36174","","","0","MEDIUM","7289","2003","43","A","Y","EUTE 33A (EB 3)","2003-043A","27948"
"2003-043E","27951","PAYLOAD","INSAT 3E","IND","2003-09-27","FRGUI","","1428.59","4.67","35692","35587","","","0","LARGE","7289","2003","43","E","Y","INSAT 3E","2003-043E","27951"
"2003-044A","27954","PAYLOAD","HORIZONS 1 (GALAXY 13)","US","2003-10-01","SEAL","","1436.10","0.03","35789","35785","","","0","LARGE","7289","2003","44","A","Y","HORIZONS 1 (GALAXY 13)","2003-044A","27954"
"2003-052A","28082","PAYLOAD","CHINASAT 20","PRC","2003-11-14","XSC","","1452.95","5.59","36136","36096","","","0","LARGE","7289","2003","52","A","Y","CHINASAT 20","2003-052A","28082"
"2003-053A","28089","PAYLOAD","YAMAL 202","CIS","2003-11-24","TTMTR","","1436.08","0.73","35809","35763","","","0","LARGE","7289","2003","53","A","Y","YAMAL 202","2003-053A","28089"
"2003-053B","28094","PAYLOAD","YAMAL 201","CIS","2003-11-24","TTMTR","","1435.63","4.48","35808","35746","","","0","LARGE","7288","2003","53","B","Y","YAMAL 201","2003-053B","28094"
"2003-053E","28119","ROCKET BODY","SL-12 R/B(2)","CIS","2003-11-24","TTMTR","","1439.16","11.83","36796","34897","","","0","LARGE","7289","2003","53","E","Y","SL-12 R/B(2)","2003-053E","28119"
"2003-057A","28117","PAYLOAD","UFO 11 (USA 174)","US","2003-12-18","AFETR","","1436.11","5.99","35814","35759","","","0","LARGE","7287","2003","57","A","Y","UFO 11 (USA 174)","2003-057A","28117"
"2003-059A","28132","PAYLOAD","AMOS 2","ISRA","2003-12-27","TTMTR","","1448.79","3.04","36051","36019","","","0","LARGE","7286","2003","59","A","Y","AMOS 2","2003-059A","28132"
"2003-060A","28134","PAYLOAD","SESAT 2 (EXPRESS AM-22)","EUTE","2003-12-28","TTMTR","","1449.36","2.76","36069","36023","","","0","LARGE","7289","2003","60","A","Y","SESAT 2 (EXPRESS AM-22)","2003-060A","28134"
"2003-060D","28139","ROCKET BODY","SL-12 R/B(2)","CIS","2003-12-28","TTMTR","","1435.31","11.68","35819","35723","","","0","LARGE","7286","2003","60","D","Y","SL-12 R/B(2)","2003-060D","28139"
"2004-001A","28137","PAYLOAD","ESTRELA DU SOL-TELSTAR14","USBZ","2004-01-11","SEAL","","1457.04","6.54","36234","36157","","","0","LARGE","7289","2004","1","A","Y","ESTRELA DU SOL-TELSTAR14","2004-001A","28137"
"2004-003A","28154","PAYLOAD","AMC-10 (GE-10)","SES","2004-02-05","AFETR","","1452.78","1.07","36133","36092","","","0","LARGE","7289","2004","3","A","Y","AMC-10 (GE-10)","2004-003A","28154"
"2004-004A","28158","PAYLOAD","USA 176","US","2004-02-14","AFETR","","1436.06","9.10","35789","35782","","","0","","7289","2004","4","A","Y","USA 176","2004-004A","28158"
"2004-004D","28161","ROCKET BODY","IUS R/B(2)","US","2004-02-14","AFETR","","1442.62","9.17","35954","35874","","","0","","7288","2004","4","D","Y","IUS R/B(2)","2004-004D","28161"
"2004-007A","28184","PAYLOAD","MBSAT","PRC","2004-03-13","AFETR","","1436.15","0.41","35810","35765","","","0","LARGE","7289","2004","7","A","Y","MBSAT","2004-007A","28184"
"2004-008A","28187","PAYLOAD","EUTE 7A (EUTE W3A)","EUTE","2004-03-15","TTMTR","","1436.10","0.21","35804","35770","","","0","LARGE","7289","2004","8","A","Y","EUTE 7A (EUTE W3A)","2004-008A","28187"
"2004-010A","28194","PAYLOAD","RADUGA 1-7","CIS","2004-03-27","TTMTR","","1437.63","11.05","35829","35805","","","0","LARGE","7289","2004","10","A","Y","RADUGA 1-7","2004-010A","28194"
"2004-010F","28256","ROCKET BODY","SL-12 R/B(2)","CIS","2004-03-27","TTMTR","","1438.63","11.07","35968","35705","","","0","MEDIUM","7288","2004","10","F","Y","SL-12 R/B(2)","2004-010F","28256"
"2004-011A","28218","PAYLOAD","SUPERBIRD 6","JPN","2004-04-16","AFETR","","1447.77","11.19","36159","35871","","","0","LARGE","7288","2004","11","A","Y","SUPERBIRD 6","2004-011A","28218"
"2004-015A","28234","PAYLOAD","EXPRESS AM-11","CIS","2004-04-26","TTMTR","","1451.11","10.19","36117","36043","","","0","LARGE","7289","2004","15","A","Y","EXPRESS AM-11","2004-015A","28234"
"2004-015D","28240","ROCKET BODY","SL-12 R/B(2)","CIS","2004-04-26","TTMTR","","1429.87","11.38","35747","35582","","","0","LARGE","7288","2004","15","D","Y","SL-12 R/B(2)","2004-015D","28240"
"2004-016A","28238","PAYLOAD","DIRECTV 7S","US","2004-05-04","SEAL","","1436.10","0.01","35799","35774","","","0","LARGE","7289","2004","16","A","Y","DIRECTV 7S","2004-016A","28238"
"2004-017A","28252","PAYLOAD","AMC-11 (GE-11)","SES","2004-05-19","AFETR","","1436.08","0.02","35799","35774","","","0","LARGE","7289","2004","17","A","Y","AMC-11 (GE-11)","2004-017A","28252"
"2004-022A","28358","PAYLOAD","INTELSAT 1002","ITSO","2004-06-16","TTMTR","","1436.10","0.01","35798","35775","","","0","LARGE","7289","2004","22","A","Y","INTELSAT 1002","2004-022A","28358"
"2004-024A","28364","PAYLOAD","APSTAR 5 (TELSTAR 18)","PRC","2004-06-29","SEAL","","1454.33","1.31","36178","36107","","","0","LARGE","7289","2004","24","A","Y","APSTAR 5 (TELSTAR 18)","2004-024A","28364"
"2004-027A","28378","PAYLOAD","ANIK F2","CA","2004-07-18","FRGUI","","1436.11","0.02","35788","35786","","","0","LARGE","7289","2004","27","A","Y","ANIK F2","2004-027A","28378"
"2004-031A","28393","PAYLOAD","AMAZONAS","SPN","2004-08-04","TTMTR","","1462.55","4.04","36360","36245","","","0","LARGE","7289","2004","31","A","Y","AMAZONAS","2004-031A","28393"
"2004-036A","28417","PAYLOAD","GSAT 3 (EDUSAT)","IND","2004-09-20","SRI","","1450.62","7.06","36083","36057","","","0","LARGE","7289","2004","36","A","Y","GSAT 3 (EDUSAT)","2004-036A","28417"
"2004-041A","28446","PAYLOAD","AMC-15","SES","2004-10-14","TTMTR","","1436.08","0.06","35799","35774","","","0","LARGE","7289","2004","41","A","Y","AMC-15","2004-041A","28446"
"2004-042A","28451","PAYLOAD","FENGYUN 2C","PRC","2004-10-19","XSC","","1468.12","8.93","36447","36375","","","0","LARGE","7289","2004","42","A","Y","FENGYUN 2C","2004-042A","28451"
"2004-042C","28491","ROCKET BODY","FENGYUN 2C AKM","PRC","2004-10-19","XSC","","1420.99","10.19","35594","35387","","","0","MEDIUM","7289","2004","42","C","Y","FENGYUN 2C AKM","2004-042C","28491"
"2004-042D","40000","DEBRIS","FENGYUN 2C DEB","PRC","2004-10-19","XSC","","1435.64","10.35","36104","35452","","","0","SMALL","7266","2004","42","D","Y","FENGYUN 2C DEB","2004-042D","40000"
"2004-043A","28463","PAYLOAD","EXPRESS AM-1","CIS","2004-10-29","TTMTR","","1451.71","7.26","36120","36063","","","0","LARGE","7289","2004","43","A","Y","EXPRESS AM-1","2004-043A","28463"
"2004-043D","28466","ROCKET BODY","SL-12 R/B(2)","CIS","2004-10-29","TTMTR","","1437.70","11.08","35848","35788","","","0","LARGE","7287","2004","43","D","Y","SL-12 R/B(2)","2004-043D","28466"
"2004-048A","28472","PAYLOAD","AMC-16","SES","2004-12-17","AFETR","","1436.10","0.06","35798","35775","","","0","LARGE","7289","2004","48","A","Y","AMC-16","2004-048A","28472"
"2005-003A","28526","PAYLOAD","NSS 10 (AMC-12)","SES","2005-02-03","TTMTR","","1436.10","0.89","35798","35776","","","0","LARGE","7289","2005","3","A","Y","NSS 10 (AMC-12)","2005-003A","28526"
"2005-005A","28542","PAYLOAD","XTAR-EUR","US","2005-02-12","FRGUI","","1436.07","0.01","35797","35775","","","0","LARGE","7288","2005","5","A","Y","XTAR-EUR","2005-005A","28542"
"2005-006A","28622","PAYLOAD","MTSAT 1R","JPN","2005-02-26","TNSTA","","1455.84","4.06","36245","36100","","","0","LARGE","7289","2005","6","A","Y","MTSAT 1R","2005-006A","28622"
"2005-008A","28626","PAYLOAD","XM-3","US","2005-03-01","SEAL","","1436.09","0.00","35787","35786","","","0","LARGE","7289","2005","8","A","Y","XM-3","2005-008A","28626"
"2005-009A","28628","PAYLOAD","INMARSAT 4-F1","IM","2005-03-11","AFETR","","1436.10","3.16","35799","35775","","","0","LARGE","7289","2005","9","A","Y","INMARSAT 4-F1","2005-009A","28628"
"2005-010A","28629","PAYLOAD","EXPRESS AM-2","CIS","2005-03-29","TTMTR","","1453.90","4.55","36231","36038","","","0","LARGE","7289","2005","10","A","Y","EXPRESS AM-2","2005-010A","28629"
"2005-010F","28634","ROCKET BODY","SL-12 R/B(2)","CIS","2005-03-29","TTMTR","","1435.28","10.80","35852","35689","","","0","LARGE","7288","2005","10","F","Y","SL-12 R/B(2)","2005-010F","28634"
"2005-012A","28638","PAYLOAD","APSTAR 6","PRC","2005-04-12","XSC","","1436.10","1.53","35811","35762","","","0","LARGE","7288","2005","12","A","Y","APSTAR 6","2005-012A","28638"
"2005-015A","28644","PAYLOAD","SPACEWAY 1","US","2005-04-26","SEAL","","1462.10","0.99","36306","36282","","","0","LARGE","7288","2005","15","A","Y","SPACEWAY 1","2005-015A","28644"
"2005-019A","28659","PAYLOAD","DIRECTV 8","US","2005-05-22","TTMTR","","1436.10","0.01","35799","35774","","","0","LARGE","7289","2005","19","A","Y","DIRECTV 8","2005-019A","28659"
"2005-022A","28702","PAYLOAD","GALAXY 28 (IA 8)","ITSO","2005-06-23","SEAL","","1436.09","0.02","35797","35776","","","0","LARGE","7288","2005","22","A","Y","GALAXY 28 (IA 8)","2005-022A","28702"
"2005-023A","28707","PAYLOAD","EXPRESS AM-3","CIS","2005-06-24","TTMTR","","1436.10","1.72","35791","35782","","","0","LARGE","7289","2005","23","A","Y","EXPRESS AM-3","2005-023A","28707"
"2005-023H","28704","ROCKET BODY","SL-12 R/B(2)","CIS","2005-06-24","TTMTR","","1428.52","10.55","35706","35570","","","0","LARGE","7287","2005","23","H","Y","SL-12 R/B(2)","2005-023H","28704"
"2005-028A","28786","PAYLOAD","IPSTAR 1","THAI","2005-08-11","FRGUI","","1436.08","0.01","35792","35781","","","0","LARGE","7287","2005","28","A","Y","IPSTAR 1","2005-028A","28786"
"2005-030A","28790","PAYLOAD","GALAXY 14","US","2005-08-13","TTMTR","","1436.09","0.06","35797","35777","","","0","LARGE","7289","2005","30","A","Y","GALAXY 14","2005-030A","28790"
"2005-036A","28868","PAYLOAD","ANIK F1-R","CA","2005-09-08","TTMTR","","1436.10","0.05","35799","35774","","","0","LARGE","7289","2005","36","A","Y","ANIK F1-R","2005-036A","28868"
"2005-041A","28884","PAYLOAD","GALAXY 15","ITSO","2005-10-13","FRGUI","","1436.11","0.03","35794","35779","","","0","LARGE","7289","2005","41","A","Y","GALAXY 15","2005-041A","28884"
"2005-041B","28885","PAYLOAD","SYRACUSE 3A","FR","2005-10-13","FRGUI","","1436.08","0.03","35803","35770","","","0","LARGE","7289","2005","41","B","Y","SYRACUSE 3A","2005-041B","28885"
"2005-044A","28899","PAYLOAD","INMARSAT 4-F2","IM","2005-11-08","SEAL","","1436.09","3.01","35798","35775","","","0","LARGE","7289","2005","44","A","Y","INMARSAT 4-F2","2005-044A","28899"
"2005-046A","28902","PAYLOAD","TELKOM 2","INDO","2005-11-16","FRGUI","","1436.10","0.04","35794","35779","","","0","LARGE","7289","2005","46","A","Y","TELKOM 2","2005-046A","28902"
"2005-046B","28903","PAYLOAD","SPACEWAY 2","US","2005-11-16","FRGUI","","1436.09","0.09","35787","35785","","","0","LARGE","7289","2005","46","B","Y","SPACEWAY 2","2005-046B","28903"
"2005-049A","28911","PAYLOAD","INSAT 4A","IND","2005-12-21","FRGUI","","1451.68","0.75","36102","36080","","","0","LARGE","7289","2005","49","A","Y","INSAT 4A","2005-049A","28911"
